index,type,tag,title,checked,heading_path,heading_path_slug,paragraph_context,range_preview
76,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐ Changes impact cleanability (Sealing of openings that could harbor contamination, fasteners - Philip screws not allowed)",☐
77,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐Changes impact the cabinet pressure decay test (seals, cabinet materials)",☐
78,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐Changes impact labels or markings (add, remove, location change)",☐
79,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐Product currently has outdated testing or missing testing to the latest requirements. Requested to add in scope of the current project.,☐
80,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐ENERGY STAR*,☐
81,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐NSF49 BSC*,☐
82,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐NSF456 Vaccine*,☐
83,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐Clean Room Particulate 14644-14*,☐
84,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐Clean Room Particulate 14644-14*,☐
85,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐ErP Directive (Chillers only),☐
86,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐Clean Room Particulate 14644-14*,☐
87,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐South Korean Act on Environmental testing and Inspection,☐
88,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐Other (if applicable): <Select “Other” if the report is not listed above. Provide more information here.>,☐
89,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐ENERGY STAR*	☐CE (Self-Declared)	☐Other (if applicable): <If “Other” is selected, provide more information here.> ",☐
90,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐ENERGY STAR*	☐CE (Self-Declared)	☐Other (if applicable): <If “Other” is selected, provide more information here.> ",☐
91,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐ENERGY STAR*	☐CE (Self-Declared)	☐Other (if applicable): <If “Other” is selected, provide more information here.> ",☐
92,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐Marketing claims	☐CE DoC (Self-Declared)	☐Other (if applicable): <If “Other” is selected, provide more information here.> ",☐
93,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐Marketing claims	☐CE DoC (Self-Declared)	☐Other (if applicable): <If “Other” is selected, provide more information here.> ",☐
94,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐Marketing claims	☐CE DoC (Self-Declared)	☐Other (if applicable): <If “Other” is selected, provide more information here.> ",☐
95,combobox,,,,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],Testing Required: <Choose an item.>,<Choose an item.>
96,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐Agency Report Revision	☐Revise Engineering Drawings/Documents	☐Revise Regulatory Documents (Cloud Drive),☐
97,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐Agency Report Revision	☐Revise Engineering Drawings/Documents	☐Revise Regulatory Documents (Cloud Drive),☐
98,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐Agency Report Revision	☐Revise Engineering Drawings/Documents	☐Revise Regulatory Documents (Cloud Drive),☐
99,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐Marketing claims are validated	☐ Marketing claims have not been validation,☐
100,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐Marketing claims are validated	☐ Marketing claims have not been validation,☐
101,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐ Change impacts product, scope is defined as requiring a new project.",☐
102,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐Other (if applicable): <If “Other” is selected, provide more information here.>",☐
103,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐CB of changes (ENERGY STAR, required if not testing)	☐Energy Star Team Leads (ENERGY STAR)",☐
104,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐CB of changes (ENERGY STAR, required if not testing)	☐Energy Star Team Leads (ENERGY STAR)",☐
105,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐RA at Implementation Manufacturing Location	☐South Korean RA Team for in-country Testing,☐
106,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],☐RA at Implementation Manufacturing Location	☐South Korean RA Team for in-country Testing,☐
107,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐Authorities of Product Changes where registered	☐Other (if applicable): <If “Other” is selected, provide more information here.>",☐
108,checkbox,chk,chk,False,['PERFORMANCE COMPLIANCE ASSESSMENT'],['performance_compliance_assessment'],"☐Authorities of Product Changes where registered	☐Other (if applicable): <If “Other” is selected, provide more information here.>",☐
109,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐  The change does not impact the design safety, EMC, and/or wireless compliance. Like for like components (i.e., PCBA components) should still be evaluated to ensure the safety report has not been impacted.",☐
110,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Does the change affect specs, listings, warnings, or text on critical components in compliance files?",☐
111,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐Are the specs/ratings of the end product going to be changed? (power = re-evaluate markets),☐
112,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Are the specs/ratings of the product’s environment going to be changed? (Env. conditions, spacings, etc.)",☐
113,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐Are the product features / use being impacted?,☐
114,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐Are materials going to be changed (Keeping the same part number or not)?,☐
115,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Are labels, IFU, or customer facing information going to be changed?",☐
116,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐Will the manufacturing location or applicant of the file need to change?,☐
117,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐ (Supplier change) Does the change impact split inspection locations and files? (Common for PCBA or enclosed subassemblies),☐
118,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐Product currently has outdated testing or missing testing to the latest accepted requirements. Requested to add in scope of the current project.,☐
119,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Other (if applicable): <If “Other” is selected, provide more information here.> ",☐
120,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐NRTL Listing, Report # <Insert Report Number>	☐EMC (EN report), Report # <Insert Report Number>",☐
121,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐NRTL Listing, Report # <Insert Report Number>	☐EMC (EN report), Report # <Insert Report Number>",☐
122,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐CB Safety, Report # <Insert Report Number>	☐FCC, Report # <Insert Report Number>",☐
123,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐CB Safety, Report # <Insert Report Number>	☐FCC, Report # <Insert Report Number>",☐
124,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Informative Safety, Report # <Insert Report Number>	☐ICES, Report # <Insert Report Number>",☐
125,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Informative Safety, Report # <Insert Report Number>	☐ICES, Report # <Insert Report Number>",☐
126,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Wireless, Report # <Insert Report Number>",☐
127,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Other: <If “Other” is selected, provide more information here.>, Report # <Insert Report Number>",☐
128,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐UL	☐CSA,☐
129,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐UL	☐CSA,☐
130,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐ETL	☐TUV,☐
131,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐ETL	☐TUV,☐
132,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐FCC / ICES	☐NSF,☐
133,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐FCC / ICES	☐NSF,☐
134,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐IRAM-S,☐
135,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐INMETRO,☐
136,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐ANATEL,☐
137,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐ S Mark,☐
138,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐CE DoC (Self-Declared),☐
139,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐CE DoC (EU NB),☐
140,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐UKCA	☐LNE,☐
141,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐UKCA	☐LNE,☐
142,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐GS	☐WEEE,☐
143,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐GS	☐WEEE,☐
144,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐KC Mark,☐
145,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐ EAC,☐
146,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐Other: <Select “Other” if the mark/label is not listed above. Provide more information here.>,☐
147,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐FCC Declaration,☐
148,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐CE DoC (Self-Declared),☐
149,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐CE DoC (EU NB),☐
150,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐UKCA Declaration,☐
151,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐Other: <Select “Other” if the document is not listed above. Provide more information here.>,☐
152,combobox,,,,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],Testing Required: <Choose an item.>,<Choose an item.>
153,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],Impacted Documents:	☐No Update Required (justification within plan required)	☐Paperwork update only,☐
154,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],Impacted Documents:	☐No Update Required (justification within plan required)	☐Paperwork update only,☐
155,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Registration with Agency required (FCC, etc.)	☐Revise Engineering Drawings/Documents (i.e., labels)",☐
156,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Registration with Agency required (FCC, etc.)	☐Revise Engineering Drawings/Documents (i.e., labels)",☐
157,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Revise Regulatory Documents (i.e., declarations)	☐Re-evaluate market requirements due to changes.",☐
158,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Revise Regulatory Documents (i.e., declarations)	☐Re-evaluate market requirements due to changes.",☐
159,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐Re-evaluate product requirements due to changes.	☐Re-evaluate process requirements due to changes.,☐
160,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],☐Re-evaluate product requirements due to changes.	☐Re-evaluate process requirements due to changes.,☐
161,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Other: <If “Other” is selected, provide more information here.>",☐
162,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Regional Leads if registered (i.e., Saudi SASO, KC Mark, Australian RCM)	☐RA at Implementation Manufacturing Location",☐
163,checkbox,chk,chk,False,"['DESIGN SAFETY, EMC, & WIRELESS COMPLIANCE ASSESSMENT']",['design_safety_emc_wireless_compliance_assessment'],"☐Regional Leads if registered (i.e., Saudi SASO, KC Mark, Australian RCM)	☐RA at Implementation Manufacturing Location",☐
